Year,Month,Day,Hour,DrawkW,HolidayPresent,prcp,snow,snwd,tmax,tmin,tobs,wesd,wt01,wt03,wt04,wt05,wt06,Timestamp,chmax,chmin
2019,3,15,7,2858000,0,0,0,0,59,37,39,0,0,0,0,0,0,3/15/2019 7:00,-6,-28
2019,3,15,6,2936000,0,0,0,0,59,37,39,0,0,0,0,0,0,3/15/2019 6:00,-6,-28
2019,3,15,5,3060000,0,0,0,0,59,37,39,0,0,0,0,0,0,3/15/2019 5:00,-6,-28
2019,3,15,4,3217000,0,0,0,0,59,37,39,0,0,0,0,0,0,3/15/2019 4:00,-6,-28
2019,3,15,3,3433000,0,0,0,0,59,37,39,0,0,0,0,0,0,3/15/2019 3:00,-6,-28
2019,3,15,2,3618000,0,0,0,0,59,37,39,0,0,0,0,0,0,3/15/2019 2:00,-6,-28
2019,3,15,1,3688000,0,0,0,0,59,37,39,0,0,0,0,0,0,3/15/2019 1:00,-6,-28
2019,3,15,0,3602000,0,0,0,0,59,37,39,0,0,0,0,0,0,3/15/2019 0:00,-6,-28
2019,3,14,23,3578000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 23:00,11,-10
2019,3,14,22,3600000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 22:00,11,-10
2019,3,14,21,3570000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 21:00,11,-10
2019,3,14,20,3603000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 20:00,11,-10
2019,3,14,19,3676000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 19:00,11,-10
2019,3,14,18,3687000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 18:00,11,-10
2019,3,14,17,3765000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 17:00,11,-10
2019,3,14,16,3777000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 16:00,11,-10
2019,3,14,15,3804000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 15:00,11,-10
2019,3,14,14,3757000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 14:00,11,-10
2019,3,14,13,3721000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 13:00,11,-10
2019,3,14,12,3687000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 12:00,11,-10
2019,3,14,11,3463000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 11:00,11,-10
2019,3,14,10,3106000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 10:00,11,-10
2019,3,14,9,2969000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 9:00,11,-10
2019,3,14,8,2949000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 8:00,11,-10
2019,3,14,7,2968000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 7:00,11,-10
2019,3,14,6,3034000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 6:00,11,-10
2019,3,14,5,3162000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 5:00,11,-10
2019,3,14,4,3298000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 4:00,11,-10
2019,3,14,3,3526000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 3:00,11,-10
2019,3,14,2,3672000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 2:00,11,-10
2019,3,14,1,3771000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 1:00,11,-10
2019,3,14,0,3604000,0,0.45,0,0,76,55,59,0,0,0,0,0,0,3/14/2019 0:00,11,-10
2019,3,13,23,3567000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 23:00,5,-23
2019,3,13,22,3598000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 22:00,5,-23
2019,3,13,21,3599000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 21:00,5,-23
2019,3,13,20,3695000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 20:00,5,-23
2019,3,13,19,3758000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 19:00,5,-23
2019,3,13,18,3809000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 18:00,5,-23
2019,3,13,17,3908000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 17:00,5,-23
2019,3,13,16,4046000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 16:00,5,-23
2019,3,13,15,4110000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 15:00,5,-23
2019,3,13,14,4144000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 14:00,5,-23
2019,3,13,13,4166000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 13:00,5,-23
2019,3,13,12,4216000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 12:00,5,-23
2019,3,13,11,3929000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 11:00,5,-23
2019,3,13,10,3634000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 10:00,5,-23
2019,3,13,9,3421000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 9:00,5,-23
2019,3,13,8,3457000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 8:00,5,-23
2019,3,13,7,3486000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 7:00,5,-23
2019,3,13,6,3506000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 6:00,5,-23
2019,3,13,5,3594000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 5:00,5,-23
2019,3,13,4,3697000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 4:00,5,-23
2019,3,13,3,3897000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 3:00,5,-23
2019,3,13,2,4015000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 2:00,5,-23
2019,3,13,1,4048000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 1:00,5,-23
2019,3,13,0,3941000,0,0,0,0,70,42,61,0,0,0,0,0,0,3/13/2019 0:00,5,-23
2019,3,12,23,3766000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 23:00,-13,-35
2019,3,12,22,3719000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 22:00,-13,-35
2019,3,12,21,3750000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 21:00,-13,-35
2019,3,12,20,3838000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 20:00,-13,-35
2019,3,12,19,3913000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 19:00,-13,-35
2019,3,12,18,4025000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 18:00,-13,-35
2019,3,12,17,4167000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 17:00,-13,-35
2019,3,12,16,4250000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 16:00,-13,-35
2019,3,12,15,4487000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 15:00,-13,-35
2019,3,12,14,4620000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 14:00,-13,-35
2019,3,12,13,4692000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 13:00,-13,-35
2019,3,12,12,4588000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 12:00,-13,-35
2019,3,12,11,4320000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 11:00,-13,-35
2019,3,12,10,3927000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 10:00,-13,-35
2019,3,12,9,3634000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 9:00,-13,-35
2019,3,12,8,3622000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 8:00,-13,-35
2019,3,12,7,3582000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 7:00,-13,-35
2019,3,12,6,3547000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 6:00,-13,-35
2019,3,12,5,3609000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 5:00,-13,-35
2019,3,12,4,3689000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 4:00,-13,-35
2019,3,12,3,3827000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 3:00,-13,-35
2019,3,12,2,3985000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 2:00,-13,-35
2019,3,12,1,3995000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 1:00,-13,-35
2019,3,12,0,3820000,0,0,0,0,52,30,44,0,0,0,0,0,0,3/12/2019 0:00,-13,-35
2019,3,11,23,3688000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 23:00,-12,-27
2019,3,11,22,3675000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 22:00,-12,-27
2019,3,11,21,3713000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 21:00,-12,-27
2019,3,11,20,3779000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 20:00,-12,-27
2019,3,11,19,3842000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 19:00,-12,-27
2019,3,11,18,3979000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 18:00,-12,-27
2019,3,11,17,4039000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 17:00,-12,-27
2019,3,11,16,4114000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 16:00,-12,-27
2019,3,11,15,4212000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 15:00,-12,-27
2019,3,11,14,4255000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 14:00,-12,-27
2019,3,11,13,4261000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 13:00,-12,-27
2019,3,11,12,4162000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 12:00,-12,-27
2019,3,11,11,3836000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 11:00,-12,-27
2019,3,11,10,3469000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 10:00,-12,-27
2019,3,11,9,3207000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 9:00,-12,-27
2019,3,11,8,3143000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 8:00,-12,-27
2019,3,11,7,3100000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 7:00,-12,-27
2019,3,11,6,3116000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 6:00,-12,-27
2019,3,11,5,3175000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 5:00,-12,-27
2019,3,11,4,3264000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 4:00,-12,-27
2019,3,11,3,3464000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 3:00,-12,-27
2019,3,11,2,3562000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 2:00,-12,-27
2019,3,11,1,3603000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 1:00,-12,-27
2019,3,11,0,3412000,0,0,0,0,53,38,38,0,0,0,0,0,0,3/11/2019 0:00,-12,-27
2019,3,10,23,3214000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 23:00,-4,-20
2019,3,10,22,3162000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 22:00,-4,-20
2019,3,10,21,3128000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 21:00,-4,-20
2019,3,10,20,3195000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 20:00,-4,-20
2019,3,10,19,3250000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 19:00,-4,-20
2019,3,10,18,3282000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 18:00,-4,-20
2019,3,10,17,3322000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 17:00,-4,-20
2019,3,10,16,3340000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 16:00,-4,-20
2019,3,10,15,3393000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 15:00,-4,-20
2019,3,10,14,3357000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 14:00,-4,-20
2019,3,10,13,3300000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 13:00,-4,-20
2019,3,10,12,3187000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 12:00,-4,-20
2019,3,10,11,3022000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 11:00,-4,-20
2019,3,10,10,2936000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 10:00,-4,-20
2019,3,10,9,2866000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 9:00,-4,-20
2019,3,10,8,2864000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 8:00,-4,-20
2019,3,10,7,2945000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 7:00,-4,-20
2019,3,10,6,3044000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 6:00,-4,-20
2019,3,10,5,3159000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 5:00,-4,-20
2019,3,10,4,3355000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 4:00,-4,-20
2019,3,10,3,3497000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 3:00,-4,-20
2019,3,10,1,3738000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 1:00,-4,-20
2019,3,10,0,3750000,0,0,0,0,61,45,45,0,0,0,0,0,0,3/10/2019 0:00,-4,-20
2019,3,9,23,3752000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 23:00,-3,-29
2019,3,9,22,3740000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 22:00,-3,-29
2019,3,9,21,3785000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 21:00,-3,-29
2019,3,9,20,3865000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 20:00,-3,-29
2019,3,9,19,3936000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 19:00,-3,-29
2019,3,9,18,3967000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 18:00,-3,-29
2019,3,9,17,4039000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 17:00,-3,-29
2019,3,9,16,4112000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 16:00,-3,-29
2019,3,9,15,4095000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 15:00,-3,-29
2019,3,9,14,4011000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 14:00,-3,-29
2019,3,9,13,3910000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 13:00,-3,-29
2019,3,9,12,3824000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 12:00,-3,-29
2019,3,9,11,3691000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 11:00,-3,-29
2019,3,9,10,3646000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 10:00,-3,-29
2019,3,9,9,3619000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 9:00,-3,-29
2019,3,9,8,3665000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 8:00,-3,-29
2019,3,9,7,3727000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 7:00,-3,-29
2019,3,9,6,3812000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 6:00,-3,-29
2019,3,9,5,3907000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 5:00,-3,-29
2019,3,9,4,4081000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 4:00,-3,-29
2019,3,9,3,4219000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 3:00,-3,-29
2019,3,9,2,4311000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 2:00,-3,-29
2019,3,9,1,4390000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 1:00,-3,-29
2019,3,9,0,4336000,0,1.24,0,0,62,36,61,0,0,1,0,0,0,3/9/2019 0:00,-3,-29
2019,3,8,23,4297000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 23:00,-23,-34
2019,3,8,22,4330000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 22:00,-23,-34
2019,3,8,21,4354000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 21:00,-23,-34
2019,3,8,20,4450000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 20:00,-23,-34
2019,3,8,19,4567000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 19:00,-23,-34
2019,3,8,18,4719000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 18:00,-23,-34
2019,3,8,17,4782000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 17:00,-23,-34
2019,3,8,16,4849000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 16:00,-23,-34
2019,3,8,15,4856000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 15:00,-23,-34
2019,3,8,14,4809000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 14:00,-23,-34
2019,3,8,13,4717000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 13:00,-23,-34
2019,3,8,12,4613000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 12:00,-23,-34
2019,3,8,11,4295000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 11:00,-23,-34
2019,3,8,10,4072000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 10:00,-23,-34
2019,3,8,9,4098000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 9:00,-23,-34
2019,3,8,8,4060000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 8:00,-23,-34
2019,3,8,7,4060000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 7:00,-23,-34
2019,3,8,6,4168000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 6:00,-23,-34
2019,3,8,5,4333000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 5:00,-23,-34
2019,3,8,4,4475000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 4:00,-23,-34
2019,3,8,3,4688000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 3:00,-23,-34
2019,3,8,2,4794000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 2:00,-23,-34
2019,3,8,1,4865000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 1:00,-23,-34
2019,3,8,0,4683000,0,0.19,1.2,0,42,31,37,0,0,0,0,0,0,3/8/2019 0:00,-23,-34
2019,3,7,23,4641000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 23:00,-29,-42
2019,3,7,22,4573000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 22:00,-29,-42
2019,3,7,21,4582000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 21:00,-29,-42
2019,3,7,20,4589000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 20:00,-29,-42
2019,3,7,19,4640000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 19:00,-29,-42
2019,3,7,18,4676000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 18:00,-29,-42
2019,3,7,17,4776000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 17:00,-29,-42
2019,3,7,16,4888000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 16:00,-29,-42
2019,3,7,15,4999000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 15:00,-29,-42
2019,3,7,14,5053000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 14:00,-29,-42
2019,3,7,13,5132000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 13:00,-29,-42
2019,3,7,12,4964000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 12:00,-29,-42
2019,3,7,11,4648000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 11:00,-29,-42
2019,3,7,10,4513000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 10:00,-29,-42
2019,3,7,9,4476000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 9:00,-29,-42
2019,3,7,8,4419000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 8:00,-29,-42
2019,3,7,7,4467000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 7:00,-29,-42
2019,3,7,6,4513000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 6:00,-29,-42
2019,3,7,5,4659000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 5:00,-29,-42
2019,3,7,4,4793000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 4:00,-29,-42
2019,3,7,3,4953000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 3:00,-29,-42
2019,3,7,2,5025000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 2:00,-29,-42
2019,3,7,1,5016000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 1:00,-29,-42
2019,3,7,0,4788000,0,0,0,0,36,23,33,0,0,0,0,0,0,3/7/2019 0:00,-29,-42
2019,3,6,23,4592000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 23:00,-31,-50
2019,3,6,22,4533000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 22:00,-31,-50
2019,3,6,21,4649000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 21:00,-31,-50
2019,3,6,20,4751000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 20:00,-31,-50
2019,3,6,19,4919000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 19:00,-31,-50
2019,3,6,18,5104000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 18:00,-31,-50
2019,3,6,17,5219000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 17:00,-31,-50
2019,3,6,16,5435000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 16:00,-31,-50
2019,3,6,15,5536000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 15:00,-31,-50
2019,3,6,14,5768000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 14:00,-31,-50
2019,3,6,13,5818000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 13:00,-31,-50
2019,3,6,12,5660000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 12:00,-31,-50
2019,3,6,11,5295000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 11:00,-31,-50
2019,3,6,10,5112000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 10:00,-31,-50
2019,3,6,9,4992000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 9:00,-31,-50
2019,3,6,8,5011000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 8:00,-31,-50
2019,3,6,7,4966000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 7:00,-31,-50
2019,3,6,6,5029000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 6:00,-31,-50
2019,3,6,5,5125000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 5:00,-31,-50
2019,3,6,4,5232000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 4:00,-31,-50
2019,3,6,3,5375000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 3:00,-31,-50
2019,3,6,2,5456000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 2:00,-31,-50
2019,3,6,1,5398000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 1:00,-31,-50
2019,3,6,0,5229000,0,0,0,0,34,15,28,0,0,0,0,0,0,3/6/2019 0:00,-31,-50
2019,3,5,23,5008000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 23:00,-35,-54
2019,3,5,22,4840000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 22:00,-35,-54
2019,3,5,21,4880000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 21:00,-35,-54
2019,3,5,20,4895000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 20:00,-35,-54
2019,3,5,19,5052000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 19:00,-35,-54
2019,3,5,18,5229000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 18:00,-35,-54
2019,3,5,17,5362000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 17:00,-35,-54
2019,3,5,16,5517000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 16:00,-35,-54
2019,3,5,15,5691000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 15:00,-35,-54
2019,3,5,14,5821000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 14:00,-35,-54
2019,3,5,13,5936000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 13:00,-35,-54
2019,3,5,12,5754000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 12:00,-35,-54
2019,3,5,11,5410000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 11:00,-35,-54
2019,3,5,10,5227000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 10:00,-35,-54
2019,3,5,9,5101000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 9:00,-35,-54
2019,3,5,8,5070000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 8:00,-35,-54
2019,3,5,7,5088000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 7:00,-35,-54
2019,3,5,6,5048000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 6:00,-35,-54
2019,3,5,5,5155000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 5:00,-35,-54
2019,3,5,4,5231000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 4:00,-35,-54
2019,3,5,3,5364000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 3:00,-35,-54
2019,3,5,2,5447000,0,0,0,0,30,11,20,0,0,0,0,0,0,3/5/2019 2:00,-35,-54
